video_id,author,comment,like_count,date,topic,year,normalization,tokenizing,stopword,stemming,category
28Eo_Xm8LYg,@OppoFs-jw9er,bos bisa enggak klw telur dijadikan pupuk organik cair atau perangsang tumbuh organik,1,2021-03-29T05:00:04Z,pemupukan,2021,bos bisa enggak klw telur dijadikan pupuk organik cair atau perangsang tumbuh organik,"bos, bisa, enggak, klw, telur, dijadikan, pupuk, organik, cair, atau, perangsang, tumbuh, organik","bos, klw, telur, dijadikan, pupuk, organik, cair, perangsang, tumbuh, organik","bos, klw, telur, jadi, pupuk, organik, cair, rangsang, tumbuh, organik","dampak pupuk ke tanaman, dosis dan waktu pupuk, konflik pupuk kimia organik"
28Eo_Xm8LYg,@jumadiadi4617,pemupukan organik cair hayati dicampur dengan pupuk kimia maka hayati tidak akan mati karena yang bisa membunuh hayati di dalam pupuk organik hanyalah herbisida,1,2021-03-28T15:43:58Z,pemupukan,2021,pemupukan organik cair hayati dicampur dengan pupuk kimia maka hayati tidak akan mati karena yang bisa membunuh hayati di dalam pupuk organik hanyalah herbisida,"pemupukan, organik, cair, hayati, dicampur, dengan, pupuk, kimia, maka, hayati, tidak, akan, mati, karena, yang, bisa, membunuh, hayati, di, dalam, pupuk, organik, hanyalah, herbisida","pemupukan, organik, cair, hayati, dicampur, pupuk, kimia, hayati, mati, membunuh, hayati, pupuk, organik, herbisida","pupu, organik, cair, hayati, campur, pupuk, kimia, hayati, mati, bunuh, hayati, pupuk, organik, herbisida","dampak pupuk ke tanaman, dosis dan waktu pupuk, konflik pupuk kimia organik"
28Eo_Xm8LYg,@aflara_1679,saya mau mupuk pohon karet dengan poc mohon pencerahannya kak bahan poc yang bagus buat pohon karet agar getah latek berlimpah anti mati getah sekaligus anti penyakit jamur akar putih,1,2021-03-28T15:08:42Z,pemupukan,2021,saya mau mupuk pohon karet dengan poc mohon pencerahannya kak bahan poc yang bagus buat pohon karet agar getah latek berlimpah anti mati getah sekaligus anti penyakit jamur akar putih,"saya, mau, mupuk, pohon, karet, dengan, poc, mohon, pencerahannya, kak, bahan, poc, yang, bagus, buat, pohon, karet, agar, getah, latek, berlimpah, anti, mati, getah, sekaligus, anti, penyakit, jamur, akar, putih","mupuk, pohon, karet, poc, mohon, pencerahannya, kak, bahan, poc, bagus, pohon, karet, getah, latek, berlimpah, anti, mati, getah, anti, penyakit, jamur, akar, putih","mupuk, pohon, karet, poc, mohon, cerah, kak, bahan, poc, bagus, pohon, karet, getah, latek, limpah, anti, mati, getah, anti, sakit, jamur, akar, putih",dampak pupuk ke tanaman
28Eo_Xm8LYg,@widya1836,ya oke bakteri nya mati tapi kandungan hara pupuk organik nya bagaimana,1,2021-03-28T12:34:51Z,pemupukan,2021,ya oke bakteri nya mati tapi kandungan hara pupuk organik nya bagaimana,"ya, oke, bakteri, nya, mati, tapi, kandungan, hara, pupuk, organik, nya, bagaimana","ya, oke, bakteri, nya, mati, kandungan, hara, pupuk, organik, nya","ya, oke, bakteri, , mati, kandung, hara, pupuk, organik, ","dampak pupuk ke tanaman, dosis dan waktu pupuk, konflik pupuk kimia organik"
28Eo_Xm8LYg,@evisulistya9230,pak tolong review obat yang pas buat bunga mangga di musim hujan dong biar gak gosong bunganya,9,2021-03-28T07:58:01Z,pemupukan,2021,pak tolong review obat yang pas buat bunga mangga di musim hujan dong biar gak gosong bunganya,"pak, tolong, review, obat, yang, pas, buat, bunga, mangga, di, musim, hujan, dong, biar, gak, gosong, bunganya","tolong, review, obat, pas, bunga, mangga, musim, hujan, biar, gak, gosong, bunganya","tolong, review, obat, pas, bunga, mangga, musim, hujan, biar, gak, gosong, bunga",dampak pupuk ke tanaman
28Eo_Xm8LYg,@dedirahmadalfan115,asslmualaikum pak jadi untuk pupuk pestisida kimia dan organik itu bgaimana cara aplikasinya agar bkteri tidak mati apakah harus d jeda bbrpa hari gtu pak misal tgl fungisida tgl poc tgl fungisida lgi itu gpp pak,0,2021-03-28T03:03:33Z,pemupukan,2021,asslmualaikum pak jadi untuk pupuk pestisida kimia dan organik itu bgaimana cara aplikasinya agar bkteri tidak mati apakah harus d jeda bbrpa hari gtu pak misal tgl fungisida tgl poc tgl fungisida lgi itu gpp pak,"asslmualaikum, pak, jadi, untuk, pupuk, pestisida, kimia, dan, organik, itu, bgaimana, cara, aplikasinya, agar, bkteri, tidak, mati, apakah, harus, d, jeda, bbrpa, hari, gtu, pak, misal, tgl, fungisida, tgl, poc, tgl, fungisida, lgi, itu, gpp, pak","asslmualaikum, pupuk, pestisida, kimia, organik, bgaimana, aplikasinya, bkteri, mati, d, jeda, bbrpa, gtu, tgl, fungisida, tgl, poc, tgl, fungisida, lgi, gpp","asslmualaikum, pupuk, pestisida, kimia, organik, bgaimana, aplikasi, bkteri, mati, d, jeda, bbrpa, gtu, tgl, fungisida, tgl, poc, tgl, fungisida, lgi, gpp","dampak pupuk ke tanaman, dosis dan waktu pupuk, konflik pupuk kimia organik"
28Eo_Xm8LYg,@yunasulisnew9583,jika yang di campur petroganik yg di campur urea kg untuk kg petroganik mati gak kira bakteri em nya,1,2021-03-28T01:57:33Z,pemupukan,2021,jika yang di campur petroganik yg di campur urea kg untuk kg petroganik mati gak kira bakteri em nya,"jika, yang, di, campur, petroganik, yg, di, campur, urea, kg, untuk, kg, petroganik, mati, gak, kira, bakteri, em, nya","campur, petroganik, yg, campur, urea, kg, kg, petroganik, mati, gak, bakteri, em, nya","campur, petroganik, yg, campur, urea, kg, kg, petroganik, mati, gak, bakteri, em, ","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@2231viedz,sudah di bahas di channel pak wahyu garuda pestisida kimia di campur dengan bakteri bakteri tidak mati hanya mabok saja,1,2021-03-27T19:22:02Z,pemupukan,2021,sudah di bahas di channel pak wahyu garuda pestisida kimia di campur dengan bakteri bakteri tidak mati hanya mabok saja,"sudah, di, bahas, di, channel, pak, wahyu, garuda, pestisida, kimia, di, campur, dengan, bakteri, bakteri, tidak, mati, hanya, mabok, saja","bahas, channel, wahyu, garuda, pestisida, kimia, campur, bakteri, bakteri, mati, mabok","bahas, channel, wahyu, garuda, pestisida, kimia, campur, bakteri, bakteri, mati, mabok","dampak pupuk ke tanaman, konflik pupuk kimia organik"
28Eo_Xm8LYg,@egenmokalu9090,apakah bakteri bakteri tersebuttidak akan mati apa bila dalam proses pemiliharaan tanaman tanaman di sprayer dengan baktosil atau dengan nordox atau dengan bakterisida lainnya,1,2021-03-27T11:26:09Z,pemupukan,2021,apakah bakteri bakteri tersebuttidak akan mati apa bila dalam proses pemiliharaan tanaman tanaman di sprayer dengan baktosil atau dengan nordox atau dengan bakterisida lainnya,"apakah, bakteri, bakteri, tersebuttidak, akan, mati, apa, bila, dalam, proses, pemiliharaan, tanaman, tanaman, di, sprayer, dengan, baktosil, atau, dengan, nordox, atau, dengan, bakterisida, lainnya","bakteri, bakteri, tersebuttidak, mati, proses, pemiliharaan, tanaman, tanaman, sprayer, baktosil, nordox, bakterisida","bakteri, bakteri, tersebuttidak, mati, proses, pemiliharaan, tanam, tanam, sprayer, baktosil, nordox, bakterisida",dampak pupuk ke tanaman
28Eo_Xm8LYg,@herisumantri2041,tricoderma kalo kena herbisida apakah mati,1,2021-03-27T09:08:17Z,pemupukan,2021,tricoderma kalo kena herbisida apakah mati,"tricoderma, kalo, kena, herbisida, apakah, mati","tricoderma, kalo, kena, herbisida, mati","tricoderma, kalo, na, herbisida, mati",dampak pupuk ke tanaman
